"folio_recepcion","descripcion","inicio_carga"
"2024200584",NO PROCESADO MEDIPASS,2024-05-17 22:15:31.816
"2024208081",NO PROCESADO MEDIPASS,2024-05-17 22:15:31.839
"2024200481",NO PROCESADO MEDIPASS,2024-05-17 22:15:31.874
"2024208501",NO PROCESADO MEDIPASS,2024-05-17 22:15:31.898
"2024200575",NO PROCESADO MEDIPASS,2024-05-17 22:15:31.921
"2024200793",NO PROCESADO MEDIPASS,2024-05-17 22:15:31.944
"2024201946",NO IMAGENES CON API,2024-05-17 22:45:27.133
"2024201498",NO IMAGENES CON API,2024-05-17 22:45:28.253
"2024201476",NO IMAGENES CON API,2024-05-17 22:45:28.286
"2024201746",NO IMAGENES CON API,2024-05-17 22:45:28.312
"2024201682",NO IMAGENES CON API,2024-05-17 22:45:28.327
"2024201998",NO IMAGENES CON API,2024-05-17 22:45:28.353
"2024200804",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.370
"2024200586",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.384
"2024200616",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.406
"2024208515",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.423
"2024499561",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.441
"2024499595",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.466
"2024208770",NO PROCESADO MEDIPASS,2024-05-17 22:45:28.487
"2024208463",NO PROCESADO MEDIPASS,2024-05-20 00:00:26.848
"2024208753",NO PROCESADO MEDIPASS,2024-05-20 00:00:28.598
"2024496821",NO PROCESADO MEDIPASS,2024-05-20 00:00:28.641
"2024499622",NO PROCESADO MEDIPASS,2024-05-20 00:00:28.835
"2024210510",NO PROCESADO MEDIPASS,2024-05-20 00:00:28.866
"2024496815",NO PROCESADO MEDIPASS,2024-05-20 00:00:29.023
"2024208482",NO PROCESADO MEDIPASS,2024-05-20 00:00:29.398
"2024208786",NO PROCESADO MEDIPASS,2024-05-20 00:00:29.419
"2024208539",NO PROCESADO MEDIPASS,2024-05-20 01:15:27.082
"2024210951",NO PROCESADO MEDIPASS,2024-05-20 02:15:27.438
"2024499579",NO PROCESADO MEDIPASS,2024-05-20 03:15:27.108
"2024210971",NO PROCESADO MEDIPASS,2024-05-20 03:15:28.464
"2024208505",NO PROCESADO MEDIPASS,2024-05-20 04:15:27.110
"2024208538",NO PROCESADO MEDIPASS,2024-05-20 04:15:28.503
"2024208511",NO IMAGENES CON API,2024-05-20 04:45:26.994
"2024201370",NO IMAGENES CON API,2024-05-20 04:45:28.377
"2024499597",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.426
"2024208754",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.471
"2024208749",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.506
"2024499591",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.535
"2024211076",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.566
"2024211075",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.599
"2024210962",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.637
"2024208748",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.670
"2024210778",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.699
"2024208477",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.733
"2024210968",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.767
"2024210759",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.797
"2024210772",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.827
"2024211080",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.861
"2024208528",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.895
"2024210737",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.922
"2024208467",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.953
"2024208524",NO PROCESADO MEDIPASS,2024-05-20 04:45:28.984
"2024208995",NO PROCESADO MEDIPASS,2024-05-20 04:45:29.030
"2024208790",NO PROCESADO MEDIPASS,2024-05-20 04:45:29.119
"2024210738",NO IMAGENES CON API,2024-05-20 05:15:27.357
"2024208613",NO IMAGENES CON API,2024-05-20 05:15:28.649
"2024208873",NO IMAGENES CON API,2024-05-20 05:15:28.668
"2024208806",NO IMAGENES CON API,2024-05-20 05:15:28.688
"2024208810",NO IMAGENES CON API,2024-05-20 05:15:28.706
"2024208534",NO IMAGENES CON API,2024-05-20 05:15:28.722
"2024208621",NO IMAGENES CON API,2024-05-20 05:15:28.739
"2024208959",NO IMAGENES CON API,2024-05-20 05:15:28.774
"2024208493",NO IMAGENES CON API,2024-05-20 05:15:28.803
"2024208466",NO IMAGENES CON API,2024-05-20 05:15:28.829
"2024208967",NO IMAGENES CON API,2024-05-20 05:15:28.853
"2024210760",NO IMAGENES CON API,2024-05-20 05:15:28.878
"2024208274",NO IMAGENES CON API,2024-05-20 05:15:28.900
"2024208263",NO IMAGENES CON API,2024-05-20 05:15:28.921
"2024208452",NO IMAGENES CON API,2024-05-20 05:15:28.938
"2024210875",NO IMAGENES CON API,2024-05-20 05:15:28.959
"2024208578",NO IMAGENES CON API,2024-05-20 05:15:28.974
"2024499596",NO IMAGENES CON API,2024-05-20 05:15:28.990
"2024210983",NO IMAGENES CON API,2024-05-20 05:15:29.069
"2024211064",NO IMAGENES CON API,2024-05-20 05:15:29.094
"2024496713",NO IMAGENES CON API,2024-05-20 05:15:29.110
"2024210873",NO IMAGENES CON API,2024-05-20 05:15:29.133
"2024211126",NO IMAGENES CON API,2024-05-20 05:15:29.160
"2024208319",,2024-05-20 05:15:29.191
"2024208527",NO PROCESADO MEDIPASS,2024-05-20 06:15:27.000
"2024210959",NO PROCESADO MEDIPASS,2024-05-20 06:15:28.456
"2024210970",NO PROCESADO MEDIPASS,2024-05-20 06:15:28.482
"2024210938",NO PROCESADO MEDIPASS,2024-05-20 06:15:28.502
"2024208468",NO PROCESADO MEDIPASS,2024-05-20 11:15:26.712
"2024496841",NO PROCESADO MEDIPASS,2024-05-20 11:45:27.112
"2024210770",NO PROCESADO MEDIPASS,2024-05-20 11:45:28.865
"2024218570",NO IMAGENES CON API,2024-05-20 12:15:26.899
"2024218605",NO IMAGENES CON API,2024-05-20 12:15:28.202
"2024208471",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.222
"2024499606",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.249
"2024208516",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.280
"2024499601",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.298
"2024218377",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.317
"2024224375",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.334
"2024224382",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.355
"2024209000",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.372
"2024218381",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.395
"2024224625",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.410
"2024224379",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.425
"2024224798",NO PROCESADO MEDIPASS,2024-05-20 12:15:28.440
"2024205886",COTIZ < LIQ DE SUELDO,2024-05-20 13:45:27.321
"2024205502",,2024-05-20 13:45:55.713
"2024205632",,2024-05-20 13:45:55.891
"2024210333",,2024-05-20 13:45:56.676
"2024210336",,2024-05-20 13:45:56.797
"2024210213",,2024-05-20 13:46:14.622
"2024043038",NO SE ENCUENTRAN MESES CON DIAS TRABAJADOS,2024-05-20 13:46:14.820
"2024043038",FALTA COTIZ. SALUD,2024-05-20 13:46:14.820
"2024210620",,2024-05-20 13:46:16.080
"2024205769",,2024-05-20 13:46:34.936
"2024205971",,2024-05-20 13:46:39.449
"2024200434",,2024-05-20 13:46:39.470
"2024200857",,2024-05-20 13:46:39.623
"2024200730",,2024-05-20 13:46:53.104
"2024205917",COTIZ < LIQ DE SUELDO,2024-05-20 13:46:56.258
"2024200456",COTIZ < LIQ DE SUELDO,2024-05-20 13:46:58.488
"2024154036",,2024-05-20 13:46:59.506
"2024218637",NO IMAGENES CON API,2024-05-20 13:46:59.808
"2024218433",NO IMAGENES CON API,2024-05-20 13:46:59.833
"2024218538",NO IMAGENES CON API,2024-05-20 13:46:59.850
"2024218473",NO IMAGENES CON API,2024-05-20 13:46:59.868
"2024218511",NO IMAGENES CON API,2024-05-20 13:46:59.887
"2024218485",NO IMAGENES CON API,2024-05-20 13:46:59.903
"2024218470",NO IMAGENES CON API,2024-05-20 13:46:59.920
"2024218454",NO IMAGENES CON API,2024-05-20 13:46:59.938
"2024218648",NO IMAGENES CON API,2024-05-20 13:46:59.957
"2024218421",NO IMAGENES CON API,2024-05-20 13:46:59.975
"2024218608",NO IMAGENES CON API,2024-05-20 13:46:59.993
"2024218578",NO IMAGENES CON API,2024-05-20 13:47:00.162
"2024218466",NO IMAGENES CON API,2024-05-20 13:47:00.187
"2024218449",NO IMAGENES CON API,2024-05-20 13:47:00.220
"2024218551",NO IMAGENES CON API,2024-05-20 13:47:00.240
"2024218564",NO IMAGENES CON API,2024-05-20 13:47:00.260
"2024218497",NO IMAGENES CON API,2024-05-20 13:47:00.280
"2024218465",NO IMAGENES CON API,2024-05-20 13:47:00.299
"2024218667",NO IMAGENES CON API,2024-05-20 13:47:00.318
"2024218517",NO IMAGENES CON API,2024-05-20 13:47:00.339
"2024218629",NO IMAGENES CON API,2024-05-20 13:47:00.359
"2024218623",NO IMAGENES CON API,2024-05-20 13:47:00.379
"2024218618",NO IMAGENES CON API,2024-05-20 13:47:00.398
"2024218620",NO IMAGENES CON API,2024-05-20 13:47:00.419
"2024218533",NO IMAGENES CON API,2024-05-20 13:47:00.439
"2024218534",NO IMAGENES CON API,2024-05-20 13:47:00.458
"2024218545",NO IMAGENES CON API,2024-05-20 13:47:00.477
"2024218690",NO IMAGENES CON API,2024-05-20 13:47:00.495
"2024218513",NO IMAGENES CON API,2024-05-20 13:47:00.513
"2024218489",NO IMAGENES CON API,2024-05-20 13:47:00.533
"2024218401",NO IMAGENES CON API,2024-05-20 13:47:00.554
"2024218458",NO IMAGENES CON API,2024-05-20 13:47:00.573
"2024218445",NO IMAGENES CON API,2024-05-20 13:47:00.593
"2024218512",NO IMAGENES CON API,2024-05-20 13:47:00.611
"2024218580",NO IMAGENES CON API,2024-05-20 13:47:00.629
"2024218683",NO IMAGENES CON API,2024-05-20 13:47:00.648
"2024218679",NO IMAGENES CON API,2024-05-20 13:47:00.665
"2024218575",NO IMAGENES CON API,2024-05-20 13:47:00.683
"2024218471",NO IMAGENES CON API,2024-05-20 13:47:00.702
"2024218633",NO IMAGENES CON API,2024-05-20 13:47:00.720
"2024218639",NO IMAGENES CON API,2024-05-20 13:47:00.739
"2024218636",NO IMAGENES CON API,2024-05-20 13:47:00.756
"2024218621",NO IMAGENES CON API,2024-05-20 13:47:00.775
"2024218601",NO IMAGENES CON API,2024-05-20 13:47:00.792
"2024218452",NO IMAGENES CON API,2024-05-20 13:47:00.812
"2024218539",NO IMAGENES CON API,2024-05-20 13:47:00.830
"2024218581",NO IMAGENES CON API,2024-05-20 13:47:00.848
"2024218614",NO IMAGENES CON API,2024-05-20 13:47:00.867
"2024218484",NO IMAGENES CON API,2024-05-20 13:47:00.885
"2024218228",NO IMAGENES CON API,2024-05-20 13:47:00.902
"2024218417",NO IMAGENES CON API,2024-05-20 13:47:00.921
"2024218612",NO IMAGENES CON API,2024-05-20 13:47:00.939
"2024218579",NO IMAGENES CON API,2024-05-20 13:47:00.957
"2024218635",NO IMAGENES CON API,2024-05-20 13:47:00.975
"2024218540",NO IMAGENES CON API,2024-05-20 13:47:00.996
"2024218478",NO IMAGENES CON API,2024-05-20 13:47:01.071
"2024218496",NO IMAGENES CON API,2024-05-20 13:47:01.093
"2024218694",NO IMAGENES CON API,2024-05-20 13:47:01.112
"2024218543",NO IMAGENES CON API,2024-05-20 13:47:01.134
"2024218405",NO IMAGENES CON API,2024-05-20 13:47:01.153
"2024218483",NO IMAGENES CON API,2024-05-20 13:47:01.172
"2024218504",NO IMAGENES CON API,2024-05-20 13:47:01.200
"2024218649",NO IMAGENES CON API,2024-05-20 13:47:01.221
"2024218491",NO IMAGENES CON API,2024-05-20 13:47:01.244
"2024218606",NO IMAGENES CON API,2024-05-20 13:47:01.262
"2024218695",NO IMAGENES CON API,2024-05-20 13:47:01.280
"2024218592",NO IMAGENES CON API,2024-05-20 13:47:01.297
"2024218596",NO IMAGENES CON API,2024-05-20 13:47:01.313
"2024218559",NO IMAGENES CON API,2024-05-20 13:47:01.330
"2024218477",NO IMAGENES CON API,2024-05-20 13:47:01.349
"2024218664",NO IMAGENES CON API,2024-05-20 13:47:01.367
"2024218630",NO IMAGENES CON API,2024-05-20 13:47:01.386
"2024218590",NO IMAGENES CON API,2024-05-20 13:47:01.403
"2024218676",NO IMAGENES CON API,2024-05-20 13:47:01.420
"2024218677",NO IMAGENES CON API,2024-05-20 13:47:01.439
"2024218461",NO IMAGENES CON API,2024-05-20 13:47:01.456
"2024218546",NO IMAGENES CON API,2024-05-20 13:47:01.473
"2024218666",NO IMAGENES CON API,2024-05-20 13:47:01.492
"2024218617",NO IMAGENES CON API,2024-05-20 13:47:01.511
"2024218500",NO IMAGENES CON API,2024-05-20 13:47:01.529
"2024218642",NO IMAGENES CON API,2024-05-20 13:47:01.546
"2024218450",NO IMAGENES CON API,2024-05-20 13:47:01.564
"2024218431",NO IMAGENES CON API,2024-05-20 13:47:01.581
"2024218640",NO IMAGENES CON API,2024-05-20 13:47:01.599
"2024218498",NO IMAGENES CON API,2024-05-20 13:47:01.618
"2024218537",NO IMAGENES CON API,2024-05-20 13:47:01.640
"2024224628",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.659
"2024224797",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.679
"2024224315",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.698
"2024224590",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.715
"2024224591",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.735
"2024224360",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.753
"2024224372",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.772
"2024224361",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.789
"2024224595",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.807
"2024224626",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.825
"2024224799",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.843
"2024224401",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.861
"2024218371",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.885
"2024224413",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.904
"2024224387",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.922
"2024224410",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.940
"2024224394",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.957
"2024218383",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.976
"2024224427",NO PROCESADO MEDIPASS,2024-05-20 13:47:01.994
"2024224336",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.066
"2024218008",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.101
"2024224388",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.120
"2024218386",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.141
"2024224342",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.164
"2024218227",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.183
"2024218375",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.203
"2024224412",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.224
"2024224390",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.242
"2024218023",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.262
"2024218223",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.280
"2024224366",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.300
"2024224609",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.318
"2024224349",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.335
"2024224330",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.353
"2024224339",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.370
"2024224419",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.388
"2024224314",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.408
"2024224391",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.426
"2024224358",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.444
"2024224423",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.462
"2024224334",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.480
"2024224614",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.497
"2024224615",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.514
"2024218009",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.532
"2024224802",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.552
"2024224365",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.571
"2024224623",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.591
"2024224587",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.608
"2024224352",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.627
"2024224386",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.648
"2024208449",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.666
"2024224608",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.693
"2024210767",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.712
"2024224617",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.735
"2024224371",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.753
"2024218037",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.772
"2024211120",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.793
"2024208487",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.815
"2024224374",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.834
"2024218379",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.853
"2024218395",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.871
"2024218233",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.890
"2024218033",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.908
"2024208499",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.927
"2024224318",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.955
"2024224420",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.974
"2024224402",NO PROCESADO MEDIPASS,2024-05-20 13:47:02.991
"2024210974",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.022
"2024224355",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.095
"2024210761",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.117
"2024211121",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.138
"2024208569",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.156
"2024499670",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.182
"2024499805",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.212
"2024208504",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.232
"2024499810",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.252
"2024499649",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.273
"2024224403",NO PROCESADO MEDIPASS,2024-05-20 13:47:03.290
"2024210672",,2024-05-20 14:00:27.104
"2024200382",,2024-05-20 14:00:28.673
"2024467164",FALTA COTIZ. SALUD,2024-05-20 14:00:28.720
"2024467164",RENTA = TOPE,2024-05-20 14:00:28.720
"2024208146",,2024-05-20 14:00:42.675
"2024200732",,2024-05-20 14:00:43.068
"2024210621",,2024-05-20 14:00:43.138
"2024208638",,2024-05-20 14:00:48.356
"2024200462",,2024-05-20 14:00:49.733
"2024200428",,2024-05-20 14:00:49.767
"2024205153",,2024-05-20 14:00:52.121
"2024467165",FALTA COTIZ. SALUD,2024-05-20 14:00:52.225
"2024208001",,2024-05-20 14:00:54.670
"2024200222",,2024-05-20 14:00:58.036
"2024200697",,2024-05-20 14:01:06.242
"2024201904",COTIZ < LIQ DE SUELDO,2024-05-20 14:01:13.991
"2024201290",,2024-05-20 14:01:22.672
"2024201384",,2024-05-20 14:01:22.696
"2024210667",,2024-05-20 14:01:22.731
"2024200338",RENTA = TOPE,2024-05-20 14:01:32.391
"2024200401",,2024-05-20 14:01:33.400
"2024200279",,2024-05-20 14:01:36.452
"2024200304",,2024-05-20 14:01:36.526
"2024154145",FALTA COTIZ. SALUD,2024-05-20 14:01:36.596
"2024200882",,2024-05-20 14:01:37.834
"2024205038",COTIZ < LIQ DE SUELDO,2024-05-20 14:01:39.766
"2024210228",,2024-05-20 14:01:44.560
"2024200905",,2024-05-20 14:01:44.816
"2024200280",,2024-05-20 14:01:49.987
"2024496947",,2024-05-20 14:01:50.098
"2024205807",,2024-05-20 14:01:59.897
"2024467163",FALTA COTIZ. SALUD,2024-05-20 14:02:01.150
"2024208380",NO IMAGENES CON API,2024-05-20 14:15:27.105
"2024496825",NO PROCESADO MEDIPASS,2024-05-20 14:15:28.312
"2024208480",NO PROCESADO MEDIPASS,2024-05-20 14:15:28.353
"2024210942",NO PROCESADO MEDIPASS,2024-05-20 14:15:28.381
"2024210762",NO PROCESADO MEDIPASS,2024-05-20 14:15:28.407
"2024201848",NO IMAGENES CON API,2024-05-20 14:45:27.138
"2024200139",NO IMAGENES CON API,2024-05-20 14:45:28.438
"2024208996",NO PROCESADO MEDIPASS,2024-05-20 14:45:28.468
"2024210739",NO PROCESADO MEDIPASS,2024-05-20 14:45:28.493
"2024201210",NO PROCESADO MEDIPASS,2024-05-20 14:45:28.513
"2024210748",NO PROCESADO MEDIPASS,2024-05-20 14:45:28.535
"2024205435",,2024-05-20 15:15:27.209
"2024201908",,2024-05-20 15:15:47.718
"2024200413",,2024-05-20 15:15:49.763
"2024201399",,2024-05-20 15:15:52.319
"2024201752",,2024-05-20 15:15:53.463
"2024208116",,2024-05-20 15:15:57.096
"2024210913",,2024-05-20 15:15:57.204
"2024200955",COTIZ < LIQ DE SUELDO,2024-05-20 15:16:01.861
"2024210318",,2024-05-20 15:16:04.474
"2024200823",COTIZ < LIQ DE SUELDO,2024-05-20 15:16:11.402
"2024205586",,2024-05-20 15:16:14.657
"2024205984",,2024-05-20 15:16:14.747
"2024210272",,2024-05-20 15:16:15.975
"2024496910",RENTA = TOPE,2024-05-20 15:16:16.075
"2024205403",,2024-05-20 15:16:16.188
"2024201559",,2024-05-20 15:16:22.587
"2024200254",,2024-05-20 15:16:25.397
"2024496787",COTIZ < LIQ DE SUELDO,2024-05-20 15:16:27.388
"2024205912",,2024-05-20 15:16:30.277
"2024205136",,2024-05-20 15:16:30.393
"2024499660",NO PROCESADO MEDIPASS,2024-05-20 15:16:32.546
"2024211821",NO PROCESADO MEDIPASS,2024-05-20 15:16:32.569
"2024496824",NO PROCESADO MEDIPASS,2024-05-20 15:16:32.593
"2024201215",NO PROCESADO MEDIPASS,2024-05-20 15:16:32.611
"2024208458",NO PROCESADO MEDIPASS,2024-05-20 15:16:32.627
"2024207802",NO HAY IMAGENES PARA DESCARGAR,2024-05-20 15:30:26.913
"2024001101",FALTA COTIZ. SALUD,2024-05-20 15:30:28.208
"2024044009",FALTA COTIZ. SALUD,2024-05-20 15:30:49.129
"2024210277",,2024-05-20 15:30:52.656
"2024208098",,2024-05-20 15:30:52.740
"2024200679",,2024-05-20 15:30:57.222
"2024201353",,2024-05-20 15:31:06.462
"2024200662",,2024-05-20 15:31:06.498
"2024200233",,2024-05-20 15:31:06.518
"2024205052",COTIZ < LIQ DE SUELDO,2024-05-20 15:31:06.654
"2024201748",,2024-05-20 15:31:10.655
"2024200701",,2024-05-20 15:31:11.915
"2024205020",COTIZ < LIQ DE SUELDO,2024-05-20 15:31:12.183
"2024200907",NO HAY IMAGENES PARA DESCARGAR,2024-05-20 15:31:18.864
"2024205015",,2024-05-20 15:31:18.894
"2024205335",,2024-05-20 15:31:19.023
"2024201333",,2024-05-20 15:31:19.082
"2024205141",,2024-05-20 15:31:20.992
"2024201415",COTIZ < LIQ DE SUELDO,2024-05-20 15:31:21.118
"2024210679",,2024-05-20 15:31:23.094
"2024205659",,2024-05-20 15:45:27.230
"2024200431",,2024-05-20 15:45:37.105
"2024205134",,2024-05-20 15:45:37.204
"2024208025",,2024-05-20 15:45:51.217
"2024205430",,2024-05-20 15:45:51.405
"2024200238",,2024-05-20 15:46:05.117
"2024210670",,2024-05-20 15:46:05.230
"2024200416",,2024-05-20 15:46:05.292
"2024205902",,2024-05-20 15:46:07.449
"2024201274",,2024-05-20 15:46:07.510
"2024200717",,2024-05-20 15:46:09.735
"2024200422",COTIZ < LIQ DE SUELDO,2024-05-20 15:46:12.112
"2024205757",,2024-05-20 15:46:23.168
"2024210660",,2024-05-20 15:46:26.276
"2024201261",,2024-05-20 15:46:26.332
"2024208307",,2024-05-20 15:46:28.298
"2024205899",,2024-05-20 15:46:28.449
"2024200392",,2024-05-20 15:46:33.246
"2024211087",COTIZ < LIQ DE SUELDO,2024-05-20 15:46:38.097
"2024200244",,2024-05-20 15:46:45.747
"2024201742",NO IMAGENES CON API,2024-05-20 15:46:49.761
"2024211615",NO PROCESADO MEDIPASS,2024-05-20 15:46:49.791
"2024208761",NO PROCESADO MEDIPASS,2024-05-20 15:46:49.825
"2024200803",NO PROCESADO MEDIPASS,2024-05-20 15:46:49.858
"2024200398",,2024-05-20 16:15:27.121
"2024201262",,2024-05-20 16:15:56.994
"2024200700",,2024-05-20 16:16:01.023
"2024210917",,2024-05-20 16:16:02.257
"2024205772",,2024-05-20 16:16:04.231
"2024201285",,2024-05-20 16:16:04.368
"2024201354",,2024-05-20 16:16:05.470
"2024200966",,2024-05-20 16:16:05.510
"2024210286",,2024-05-20 16:16:07.725
"2024200322",,2024-05-20 16:16:09.630
"2024205384",,2024-05-20 16:16:09.972
"2024201377",,2024-05-20 16:16:10.297
"2024201788",NO HAY IMAGENES PARA DESCARGAR,2024-05-20 16:16:10.336
"2024201588",,2024-05-20 16:16:10.363
"2024200388",,2024-05-20 16:16:15.548
"2024200353",,2024-05-20 16:16:20.323
